OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,CostPerUnit,Discount,CustomerType,PaymentMode
O104081,2025-04-07 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,10,Returning,UPI
O797001,2025-02-13 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,New,Cash
O795026,2025-06-23 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,25,Returning,Card
O140265,2025-12-17 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,15,Returning,Card
O742958,2025-09-26 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,Returning,Card
O305901,2024-11-08 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,5,New,Cash
O967745,2025-10-06 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,10,New,Card
O347313,2025-04-25 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,25,Returning,UPI
O515288,2025-08-30 16:34:39.742893,P006,Nachos,Snacks,4,140,85,0,New,UPI
O838802,2024-07-18 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,Returning,Cash
O836293,2024-04-16 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,Returning,Card
O517943,2025-11-09 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,10,Returning,Cash
O991544,2024-04-30 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,20,New,Cash
O303563,2024-12-19 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,15,Returning,UPI
O783567,2025-05-07 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,Cash
O827157,2025-02-14 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,Returning,Wallet
O170442,2024-03-16 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,New,Wallet
O578696,2024-02-17 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,Returning,UPI
O357481,2025-04-23 16:34:39.742893,P006,Nachos,Snacks,5,140,85,25,Returning,Card
O136653,2024-05-28 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,15,Returning,Cash
O235294,2024-04-21 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,5,Returning,Cash
O509957,2024-03-30 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,5,New,UPI
O706522,2024-04-08 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,0,New,Card
O691826,2025-10-23 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,New,Card
O533846,2024-01-16 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,25,Returning,Cash
O902611,2024-09-16 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,5,New,Wallet
O962056,2024-10-07 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,New,Cash
O371900,2024-01-01 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,0,New,Card
O793738,2025-07-26 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,Returning,Wallet
O351269,2024-11-28 16:34:39.742893,P003,French Fries,Snacks,1,80,40,25,Returning,Wallet
O867066,2025-10-30 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,10,New,Card
O358249,2025-11-04 16:34:39.742893,P003,French Fries,Snacks,4,80,40,25,Returning,Wallet
O122614,2024-09-26 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,20,Returning,UPI
O246191,2025-11-26 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,0,New,Card
O997324,2024-02-18 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,10,Returning,Wallet
O952901,2025-05-30 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,20,Returning,UPI
O985153,2024-08-18 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,Returning,UPI
O691111,2025-07-22 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,0,New,UPI
O681243,2024-11-10 16:34:39.742893,P003,French Fries,Snacks,5,80,40,5,New,Cash
O283090,2025-12-15 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,15,Returning,Wallet
O135141,2025-12-18 16:34:39.742893,P006,Nachos,Snacks,3,140,85,25,Returning,Card
O739830,2024-01-24 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,Returning,Card
O576001,2025-03-28 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,Returning,Cash
O784865,2025-07-06 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,Returning,Cash
O554167,2024-11-23 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,New,Card
O214143,2025-07-19 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,New,UPI
O428239,2024-03-11 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,15,Returning,UPI
O972298,2025-04-26 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,New,UPI
O415858,2024-10-27 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,Returning,UPI
O779009,2024-02-29 16:34:39.742893,P006,Nachos,Snacks,2,140,85,10,Returning,Wallet
O662851,2024-05-26 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,Wallet
O122971,2024-05-15 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,0,New,Card
O744589,2024-02-01 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,New,Wallet
O531752,2025-02-03 16:34:39.742893,P006,Nachos,Snacks,2,140,85,0,New,Wallet
O724011,2024-04-08 16:34:39.742893,P006,Nachos,Snacks,3,140,85,20,New,UPI
O105334,2024-02-09 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,15,New,UPI
O358868,2025-11-09 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,25,Returning,Wallet
O846635,2024-11-03 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,10,Returning,UPI
O550625,2025-09-16 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,New,Cash
O941859,2024-12-25 16:34:39.742893,P003,French Fries,Snacks,4,80,40,5,New,Cash
O591520,2024-11-11 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,Returning,Card
O513638,2024-05-16 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,New,Card
O734281,2024-01-31 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,25,Returning,Card
O932092,2025-12-16 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,Returning,Cash
O577791,2025-12-23 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,New,Card
O210909,2024-07-11 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,10,New,Wallet
O779086,2024-09-22 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,0,Returning,Cash
O666640,2024-08-15 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,New,UPI
O911712,2025-05-03 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,20,Returning,Wallet
O215910,2024-07-05 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,New,Card
O852591,2025-03-26 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,New,Wallet
O531432,2025-06-30 16:34:39.742893,P006,Nachos,Snacks,3,140,85,15,Returning,Card
O300705,2024-04-21 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,New,Card
O699931,2024-12-12 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,New,Cash
O451783,2024-07-13 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,Returning,Cash
O468325,2024-07-09 16:34:39.742893,P006,Nachos,Snacks,4,140,85,5,Returning,Wallet
O114337,2025-07-04 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,15,Returning,Cash
O298453,2024-06-03 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,Returning,UPI
O640762,2025-03-25 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,25,New,Cash
O329366,2024-08-23 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,0,New,Cash
O397866,2024-03-20 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,15,New,Cash
O167427,2024-08-26 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,New,Cash
O698253,2024-11-15 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,New,UPI
O922782,2024-08-06 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,0,New,UPI
O782563,2024-04-12 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,New,Cash
O618517,2025-06-02 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,New,UPI
O935068,2025-05-27 16:34:39.742893,P006,Nachos,Snacks,4,140,85,10,New,Wallet
O448073,2025-01-30 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,10,Returning,Card
O467637,2024-10-14 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,0,Returning,Cash
O259267,2025-05-14 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,10,Returning,UPI
O564558,2025-04-04 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,25,New,Wallet
O993825,2025-05-24 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,0,Returning,Cash
O350641,2024-10-10 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,20,Returning,UPI
O299960,2025-01-29 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,Returning,Cash
O807837,2024-06-12 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,20,New,Card
O680121,2025-05-07 16:34:39.742893,P006,Nachos,Snacks,4,140,85,5,Returning,Cash
O248807,2025-11-22 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,New,UPI
O933887,2025-01-02 16:34:39.742893,P003,French Fries,Snacks,3,80,40,0,Returning,Wallet
O506242,2024-10-05 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,Returning,Wallet
O120251,2025-04-05 16:34:39.742893,P006,Nachos,Snacks,5,140,85,20,New,Card
O510711,2025-10-08 16:34:39.742893,P006,Nachos,Snacks,5,140,85,5,New,Card
O715450,2024-12-27 16:34:39.742893,P006,Nachos,Snacks,4,140,85,10,Returning,Card
O178541,2025-04-01 16:34:39.742893,P006,Nachos,Snacks,3,140,85,5,Returning,UPI
O452568,2025-10-15 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,New,Cash
O653853,2025-12-22 16:34:39.742893,P006,Nachos,Snacks,2,140,85,10,Returning,Card
O851221,2024-02-01 16:34:39.742893,P003,French Fries,Snacks,5,80,40,25,New,Wallet
O446673,2025-06-16 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,0,New,UPI
O377561,2024-12-01 16:34:39.742893,P006,Nachos,Snacks,2,140,85,20,Returning,Card
O763664,2025-01-19 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,Returning,Wallet
O155853,2025-07-24 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,25,New,Card
O799949,2025-01-17 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,Returning,UPI
O542063,2025-03-05 16:34:39.742893,P006,Nachos,Snacks,4,140,85,0,New,UPI
O596800,2025-08-11 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,20,New,UPI
O611579,2024-01-02 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,15,Returning,UPI
O676950,2024-11-17 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,20,New,Cash
O187169,2024-10-02 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,15,New,Cash
O177875,2024-08-13 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,15,Returning,Card
O549620,2024-12-25 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,10,New,Wallet
O700035,2025-06-21 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,Returning,Wallet
O167012,2025-11-06 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,20,Returning,Wallet
O310597,2024-04-08 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,0,New,UPI
O448611,2025-09-01 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,New,Wallet
O540691,2025-03-25 16:34:39.742893,P003,French Fries,Snacks,3,80,40,10,Returning,Card
O239849,2024-04-04 16:34:39.742893,P003,French Fries,Snacks,2,80,40,5,Returning,Card
O722980,2024-07-14 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,5,New,Card
O446604,2024-03-30 16:34:39.742893,P006,Nachos,Snacks,3,140,85,0,New,Cash
O683973,2024-09-23 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,0,New,Wallet
O657777,2025-03-03 16:34:39.742893,P006,Nachos,Snacks,1,140,85,0,New,Card
O510727,2024-08-19 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,20,Returning,Wallet
O794250,2024-09-13 16:34:39.742893,P006,Nachos,Snacks,2,140,85,0,New,Card
O477386,2024-07-21 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,New,Card
O961809,2024-05-27 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,5,New,Card
O842411,2024-12-31 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,10,New,Cash
O597918,2025-07-07 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,15,Returning,Card
O573688,2024-09-23 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,20,Returning,Cash
O772835,2025-09-12 16:34:39.742893,P003,French Fries,Snacks,2,80,40,20,New,Wallet
O984882,2025-12-11 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,10,New,Cash
O698582,2024-12-23 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,New,UPI
O152565,2024-06-17 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,10,New,UPI
O767156,2025-08-02 16:34:39.742893,P003,French Fries,Snacks,1,80,40,15,Returning,UPI
O164924,2024-01-13 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,0,New,Card
O519922,2025-04-12 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,Card
O154566,2024-06-26 16:34:39.742893,P006,Nachos,Snacks,4,140,85,0,Returning,Cash
O978245,2025-11-26 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,Returning,Card
O847320,2025-04-07 16:34:39.742893,P003,French Fries,Snacks,4,80,40,20,Returning,Cash
O165396,2025-12-22 16:34:39.742893,P003,French Fries,Snacks,1,80,40,0,Returning,Cash
O554695,2024-01-19 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,0,Returning,Card
O122029,2025-04-12 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,25,New,Wallet
O617825,2025-05-06 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,15,New,Card
O591508,2024-02-11 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,10,New,Cash
O310665,2024-07-13 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,New,Card
O408782,2025-09-19 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,Returning,Wallet
O233088,2024-03-03 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,25,New,Wallet
O213940,2024-06-19 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,New,UPI
O841552,2024-07-05 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,15,New,UPI
O119068,2025-07-25 16:34:39.742893,P003,French Fries,Snacks,1,80,40,0,New,Wallet
O892733,2025-10-01 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,Returning,Cash
O372705,2024-03-30 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,Wallet
O293179,2025-01-21 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,10,New,Card
O174250,2024-04-21 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,New,Card
O717508,2025-11-23 16:34:39.742893,P006,Nachos,Snacks,4,140,85,20,New,Card
O992390,2024-03-11 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,Returning,Cash
O357073,2025-11-06 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,15,Returning,Card
O458164,2025-10-10 16:34:39.742893,P003,French Fries,Snacks,4,80,40,25,Returning,Cash
O466155,2024-01-23 16:34:39.742893,P006,Nachos,Snacks,4,140,85,20,Returning,Card
O941947,2023-12-29 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,25,New,Card
O568063,2025-12-13 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,25,Returning,Cash
O275169,2025-01-10 16:34:39.742893,P003,French Fries,Snacks,1,80,40,0,Returning,Wallet
O318569,2025-01-30 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,New,Card
O310258,2024-07-21 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,Returning,Wallet
O127020,2025-01-27 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,Returning,Cash
O154250,2025-08-30 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,25,New,Wallet
O585778,2025-08-22 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,0,Returning,UPI
O702283,2025-06-02 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,5,Returning,Card
O313829,2024-07-02 16:34:39.742893,P006,Nachos,Snacks,3,140,85,0,Returning,Cash
O399388,2024-11-17 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,Returning,Card
O456656,2024-08-26 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,20,New,Wallet
O207578,2025-07-01 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,10,Returning,Cash
O159420,2024-01-14 16:34:39.742893,P006,Nachos,Snacks,3,140,85,0,Returning,Card
O677295,2025-08-31 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,New,Card
O535844,2025-12-21 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,10,Returning,UPI
O853407,2025-10-23 16:34:39.742893,P006,Nachos,Snacks,2,140,85,10,New,Card
O236622,2024-04-26 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,25,New,Card
O413592,2025-09-11 16:34:39.742893,P006,Nachos,Snacks,2,140,85,25,New,Wallet
O325150,2025-09-25 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,0,Returning,UPI
O913392,2024-05-21 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,Returning,Cash
O798536,2024-02-10 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,0,Returning,Cash
O119927,2025-07-20 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,15,Returning,Card
O380898,2024-06-17 16:34:39.742893,P006,Nachos,Snacks,1,140,85,15,New,Cash
O975375,2024-01-09 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,15,New,Wallet
O330032,2025-08-28 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,25,Returning,Card
O243536,2024-07-18 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,New,UPI
O741694,2025-09-19 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,New,Card
O970731,2025-10-22 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,25,Returning,Cash
O389317,2025-12-02 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,Returning,Cash
O826248,2024-05-23 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,5,New,Wallet
O885181,2025-10-13 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,15,New,Wallet
O453856,2024-04-03 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,Returning,Cash
O233459,2025-03-20 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,20,Returning,Wallet
O314652,2024-01-29 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,5,Returning,UPI
O793333,2024-01-29 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,Returning,Cash
O165367,2024-06-17 16:34:39.742893,P006,Nachos,Snacks,2,140,85,25,New,Card
O489266,2025-12-23 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,10,New,UPI
O488976,2024-05-05 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,Returning,Card
O328599,2024-11-20 16:34:39.742893,P003,French Fries,Snacks,5,80,40,15,New,Cash
O280562,2024-02-11 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,0,Returning,UPI
O258502,2024-02-21 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,20,Returning,Cash
O651358,2025-06-15 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,New,Card
O796957,2024-05-26 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,Returning,Card
O222694,2024-08-03 16:34:39.742893,P006,Nachos,Snacks,4,140,85,25,Returning,Cash
O317948,2024-02-22 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,New,Cash
O531722,2025-08-07 16:34:39.742893,P003,French Fries,Snacks,4,80,40,10,Returning,UPI
O344588,2025-05-01 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,25,Returning,UPI
O564185,2024-08-31 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,15,Returning,Card
O929237,2025-03-14 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,New,Wallet
O783660,2024-11-17 16:34:39.742893,P006,Nachos,Snacks,2,140,85,10,New,Wallet
O334455,2024-02-15 16:34:39.742893,P006,Nachos,Snacks,3,140,85,20,Returning,Wallet
O384146,2025-06-12 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,15,Returning,Card
O797556,2025-07-30 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,0,Returning,Card
O778972,2025-08-16 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,0,New,Wallet
O285340,2024-10-04 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,10,New,Cash
O701750,2025-02-20 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,Wallet
O987080,2025-03-03 16:34:39.742893,P003,French Fries,Snacks,4,80,40,20,New,Wallet
O151914,2024-11-06 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,0,New,Card
O521818,2025-02-24 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,0,Returning,Wallet
O434605,2025-08-16 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,15,New,Cash
O248321,2025-05-18 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,10,New,Cash
O427667,2025-08-22 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,New,UPI
O700336,2024-03-16 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,0,Returning,Wallet
O938616,2024-02-14 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,Returning,Card
O487459,2024-09-21 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,New,Wallet
O544620,2024-05-23 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,New,UPI
O621780,2024-01-10 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,Card
O829696,2025-04-24 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,0,Returning,Cash
O954385,2024-09-05 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,UPI
O147992,2025-03-01 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,New,Wallet
O482476,2024-02-23 16:34:39.742893,P006,Nachos,Snacks,1,140,85,15,Returning,Wallet
O788207,2025-07-30 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,15,New,Card
O783900,2024-04-06 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,New,Cash
O761904,2024-05-12 16:34:39.742893,P006,Nachos,Snacks,3,140,85,25,Returning,Wallet
O300537,2024-07-20 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,Returning,UPI
O904066,2024-07-23 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,0,New,Card
O899179,2025-02-20 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,20,New,Card
O660895,2025-06-12 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,20,New,Wallet
O963696,2024-08-14 16:34:39.742893,P006,Nachos,Snacks,4,140,85,5,Returning,Card
O871562,2024-12-17 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,5,New,Card
O315045,2025-08-17 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,25,Returning,UPI
O711505,2025-07-26 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,Returning,Cash
O983725,2024-08-09 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,15,New,Cash
O573090,2025-03-18 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,20,New,UPI
O650753,2024-05-06 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,0,Returning,UPI
O900275,2024-03-09 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,New,UPI
O221678,2025-03-23 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,New,Card
O923681,2024-02-25 16:34:39.742893,P006,Nachos,Snacks,3,140,85,25,Returning,Card
O514833,2024-12-23 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,New,Card
O888123,2025-02-11 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,New,Wallet
O504430,2024-09-07 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,New,Cash
O125805,2024-05-28 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,Returning,Cash
O997692,2025-08-15 16:34:39.742893,P003,French Fries,Snacks,4,80,40,25,Returning,Card
O817688,2025-07-20 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,20,Returning,UPI
O347684,2025-06-09 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,5,New,Cash
O351566,2024-12-28 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,25,New,Card
O412074,2025-05-12 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,Returning,Cash
O210789,2025-03-17 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,Cash
O146357,2025-05-13 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,25,New,Wallet
O324506,2024-01-11 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,New,Card
O806921,2025-01-13 16:34:39.742893,P006,Nachos,Snacks,2,140,85,10,Returning,Cash
